"YEAR","CASEID","FAMINCOME","HH_CHILD","PERNUM","LINENO","DATE","WT06","AGE","SEX","RACE","MARST","POPSTAT","EDUC","EMPSTAT","RETIRED","FULLPART","HOURWAGE_CPS8","SPOUSEPRES","SPSEX","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_HHACT","BLS_LEIS","BLS_OTHER","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK","BLS_WORK_SEARCH"
2019,20190111181501,10,0,1,1,20190101,9613097.204111000,79,2,110,5,1,21,5,1,99,999.99,3,99,0,0,0,0,7,878,0,545,0,0,0,0
2019,20190111181507,14,0,1,1,20190118,37208638.61253700,51,1,100,4,1,31,5,99,99,999.99,3,99,0,0,0,0,30,420,0,675,285,0,0,0
2019,20190111181599,16,1,1,1,20190113,6280266.663974000,41,1,110,1,1,40,1,99,1,999.99,1,2,0,0,0,0,240,380,195,615,0,0,0,0
2019,20190111181607,12,0,1,1,20190103,5484317.987141000,59,2,100,4,1,40,2,99,1,999.99,3,99,0,0,30,0,215,495,0,540,145,0,0,0
2019,20190111181608,16,1,1,1,20190109,17394660.64709300,36,2,100,1,1,40,1,99,1,999.99,1,1,115,25,0,0,7,90,78,545,0,0,565,0
2019,20190111181610,16,0,1,1,20190114,24740702.11151800,26,1,100,6,1,40,4,99,99,999.99,3,99,0,0,0,0,5,730,0,575,0,0,0,0
2019,20190111181616,8,0,1,1,20190106,10962749.99715100,21,1,100,6,1,30,1,99,2,14.0,3,99,0,0,0,30,10,450,0,745,85,0,0,0
2019,20190111181648,16,1,1,1,20190113,5789351.942356000,16,1,100,6,1,14,5,99,99,999.99,3,99,0,18,0,0,165,300,0,780,0,0,0,0
2019,20190111181649,7,1,1,1,20190121,32734276.33743700,42,1,100,6,1,14,1,99,1,12.0,1,2,28,0,0,0,0,270,0,475,0,0,587,0
2019,20190111181653,7,0,1,1,20190106,3930938.666561000,80,2,100,3,1,21,5,1,99,999.99,3,99,0,31,0,0,15,620,0,545,0,145,0,0
2019,20190111181654,15,1,1,1,20190106,3434987.569845000,38,1,131,1,1,40,1,99,1,999.99,1,2,136,0,0,0,225,220,0,654,105,0,0,0
2019,20190111181668,15,1,1,1,20190112,4827364.873144000,31,2,100,1,1,40,5,99,99,999.99,1,1,270,0,0,0,225,240,0,480,90,0,0,0
2019,20190111181682,7,1,1,1,20190118,25627224.00706300,49,1,100,1,1,21,1,99,1,999.99,1,2,0,0,0,0,5,148,0,442,25,0,730,0
2019,20190111181693,16,0,1,1,20190128,41490698.04188700,40,1,100,1,1,41,1,99,1,999.99,1,2,16,0,0,0,30,149,0,465,150,0,610,0
2019,20190111181712,6,0,1,1,20190115,7347147.692921000,76,1,201,4,1,40,5,99,99,999.99,3,99,0,124,60,0,246,160,0,795,15,0,0,0
2019,20190111181740,10,1,1,1,20190121,19145338.94149300,47,1,100,1,1,14,1,99,1,999.99,1,2,0,0,0,0,85,235,0,585,8,0,467,0
2019,20190111181744,9,0,1,1,20190107,7059526.486926000,53,1,100,4,1,32,1,99,1,18.45,3,99,0,0,0,0,0,615,0,675,90,0,0,0
2019,20190111181750,14,0,1,1,20190107,8579285.964500000,43,2,100,6,1,41,1,99,1,999.99,3,99,0,0,0,0,0,60,0,600,0,0,750,0
2019,20190111181766,10,1,1,1,20190105,7910419.280805000,74,1,110,1,1,21,1,99,1,21.0,1,2,0,0,0,0,30,0,0,550,0,0,790,0
2019,20190111181772,15,1,1,1,20190107,11848163.11978900,43,1,100,1,1,32,1,99,1,999.99,1,2,0,0,15,0,15,90,0,540,0,0,675,0
2019,20190111181793,14,1,1,1,20190127,7182940.331548000,23,1,100,6,1,40,1,99,1,12.0,3,99,0,0,0,0,50,590,0,600,60,0,0,0
2019,20190111181807,15,0,1,1,20190113,7142674.179177000,47,1,100,1,1,31,1,99,1,33.0,1,2,0,0,0,0,510,0,180,630,0,0,0,0
2019,20190111181834,15,1,1,1,20190109,7899627.950736000,35,2,100,6,1,40,5,99,99,999.99,3,99,305,0,0,0,190,60,150,455,220,0,0,0
2019,20190111181844,9,0,1,1,20190117,24244409.87913900,24,2,131,6,1,21,5,99,99,999.99,3,99,0,0,0,0,135,480,490,300,0,0,0,0
2019,20190111181861,7,1,1,1,20190106,1579099.065467000,41,2,100,3,1,21,1,99,1,9.0,3,99,0,0,0,0,40,550,0,640,112,0,0,0
2019,20190111181869,12,1,1,1,20190107,10581403.49555300,39,1,100,6,1,21,1,99,1,999.99,2,2,175,0,0,0,80,345,0,620,195,0,0,0
2019,20190111181881,9,1,1,1,20190115,14640434.69578000,25,1,132,6,1,21,1,99,1,17.0,2,2,50,0,0,0,460,225,0,655,0,0,0,0
2019,20190111181887,16,1,1,1,20190117,7356927.406101000,41,1,100,1,1,43,1,99,1,999.99,1,2,80,0,0,0,25,130,0,495,10,0,675,0
2019,20190111181893,12,0,1,1,20190107,7746820.159999000,53,2,300,4,1,40,1,99,1,999.99,3,99,0,0,31,0,125,46,0,503,275,0,490,0
2019,20190111181914,11,0,1,1,20190130,14394614.80594800,42,2,100,5,1,30,1,99,1,28.0,3,99,0,33,10,90,30,181,0,511,40,0,485,0
2019,20190111181935,13,1,1,1,20190105,9177264.700224000,45,2,131,1,1,43,1,99,1,999.99,1,1,0,0,0,0,50,430,0,514,101,320,0,0
2019,20190111181954,11,1,1,1,20190113,4604160.502355000,39,2,100,1,1,21,5,99,99,999.99,1,1,65,0,20,0,195,0,65,660,110,265,0,0
2019,20190111181962,10,0,1,1,20190122,6453320.315356000,85,2,110,2,1,30,5,1,99,999.99,3,99,0,0,105,0,120,225,0,811,134,0,0,0
2019,20190111182001,14,1,1,1,20190109,5853787.435682000,41,2,100,1,1,40,1,99,2,17.0,1,1,227,0,0,0,170,388,0,581,74,0,0,0
2019,20190111182007,13,0,1,1,20190102,43488650.16291000,21,1,100,6,1,21,3,99,99,999.99,3,99,0,0,0,0,10,255,0,950,135,0,0,0
2019,20190111182011,16,0,1,1,20190104,9463903.702030000,59,1,131,6,1,41,1,99,1,999.99,3,99,0,0,0,0,0,90,0,900,0,0,330,0
2019,20190111182032,16,1,1,1,20190124,10816612.43743800,66,1,110,1,1,30,1,99,1,999.99,1,2,55,0,0,0,10,470,45,470,0,0,390,0
2019,20190111182039,13,0,1,1,20190114,20336944.98490500,42,2,100,6,1,21,1,99,1,17.4,3,99,0,0,10,15,55,130,0,675,75,0,440,0
2019,20190111182043,16,0,1,1,20190117,14174756.85214000,64,1,100,1,1,30,1,99,1,999.99,1,2,0,0,0,0,0,155,0,600,0,0,610,0
2019,20190111182045,9,1,1,1,20190117,12670983.04584300,37,1,100,4,1,21,1,99,1,10.0,1,2,0,0,0,0,0,80,0,540,0,0,720,0
2019,20190111182050,15,0,1,1,20190110,15885575.62286800,72,1,100,1,1,41,1,99,1,33.79,1,2,0,0,0,0,11,344,0,460,55,0,525,0
2019,20190111182083,9,0,1,1,20190105,2969262.074963000,71,2,100,3,1,21,5,1,99,999.99,3,99,0,0,50,0,300,375,0,600,35,0,0,0
2019,20190111182091,15,0,1,1,20190127,14426610.32913600,33,1,100,6,1,21,1,99,1,999.99,3,99,0,0,14,0,30,240,0,405,25,0,691,0
2019,20190111182094,4,1,1,1,20190120,13737798.56293900,19,2,100,6,1,21,5,99,99,999.99,3,99,0,0,0,0,0,715,0,660,0,0,0,0
2019,20190111182102,16,0,1,1,20190113,6156999.027327000,41,1,110,1,1,43,1,99,1,999.99,1,2,0,0,0,0,60,140,0,905,130,0,120,0
2019,20190111182106,14,1,1,1,20190114,10600124.50310900,36,1,100,4,1,31,1,99,1,20.0,2,2,70,0,0,0,235,405,0,535,115,0,50,0
2019,20190111182118,8,0,1,1,20190112,3110889.873147000,50,2,100,1,1,13,5,99,99,999.99,1,1,0,0,0,120,300,390,0,570,0,0,0,0
2019,20190111182155,11,0,1,1,20190118,5512034.079789000,61,1,100,4,1,30,4,99,99,999.99,3,99,0,103,0,0,247,390,200,360,0,0,90,90
2019,20190111182195,9,0,1,1,20190120,3816725.580610000,77,2,100,1,1,13,5,1,99,999.99,1,1,0,0,0,0,135,418,0,685,0,112,0,0
2019,20190111182202,13,0,1,1,20190125,31190844.68475900,62,1,100,1,1,21,5,1,99,999.99,1,2,0,0,0,0,40,365,0,900,55,0,0,0
2019,20190111182207,12,0,1,1,20190105,5208063.152285000,73,2,100,1,1,40,1,99,2,40.0,1,1,0,0,0,0,0,695,0,720,0,0,0,0
2019,20190111182213,14,0,1,1,20190106,4424779.029278000,80,1,100,1,1,30,1,99,1,999.99,1,2,0,0,0,0,30,360,130,660,110,0,0,0
2019,20190111182224,8,1,1,1,20190106,3519514.483515000,27,2,100,6,1,31,1,99,2,999.99,3,99,120,0,60,0,20,360,0,698,142,0,0,0
2019,20190111182227,10,1,1,1,20190101,9636726.873469000,44,2,100,4,1,40,1,99,2,18.0,3,99,31,0,400,0,175,89,74,640,61,0,0,0
2019,20190111182237,14,0,1,1,20190101,7180225.803666000,71,1,100,3,1,21,1,99,1,32.0,3,99,0,0,0,0,70,480,0,690,75,0,0,0
2019,20190111182246,12,1,1,1,20190101,3365225.505374000,47,1,100,4,1,30,2,99,1,28.84,3,99,0,0,0,0,245,525,40,515,60,0,10,0
2019,20190111182254,6,0,1,1,20190104,6810327.954189000,62,2,100,4,1,30,1,99,1,8.0,3,99,0,0,0,0,270,265,60,540,225,0,0,0
2019,20190111182266,14,0,1,1,20190108,8403210.731542000,44,1,100,6,1,21,1,99,1,999.99,3,99,0,0,0,0,15,160,0,615,0,0,630,0
2019,20190111182267,13,0,1,1,20190115,31401777.21846900,54,1,110,6,1,30,1,99,1,21.0,2,2,0,0,0,0,15,225,0,480,0,0,615,0
2019,20190111182273,15,1,1,1,20190113,3105287.946393000,45,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,80,690,70,570,0,0,0,0
2019,20190111182275,16,0,1,1,20190107,26494926.51500200,19,1,100,6,1,21,1,99,1,999.99,3,99,0,0,0,0,0,625,0,795,0,0,0,0
2019,20190111182284,12,1,1,1,20190114,10208833.50564600,33,2,131,1,1,41,1,99,2,999.99,1,1,8,0,0,0,30,104,0,810,0,0,388,0
2019,20190111182298,13,0,1,1,20190107,19140340.19945100,26,1,100,1,1,41,1,99,1,999.99,1,2,0,0,0,0,15,120,0,585,0,0,625,0
2019,20190111182304,13,1,1,1,20190120,10569784.23516100,35,1,110,1,1,21,2,99,1,21.56,1,2,0,0,0,0,100,550,0,660,110,0,0,0
2019,20190111182330,12,1,1,1,20190103,15491767.49468500,16,1,100,6,1,15,1,99,2,3.0,3,99,0,4,0,385,5,393,9,532,0,0,52,0
2019,20190111182337,11,0,1,1,20190120,10370791.17615800,18,1,100,6,1,21,1,99,2,999.99,3,99,0,62,0,0,30,378,0,960,0,0,0,0
2019,20190111182364,7,0,1,1,20190104,25109711.25578300,29,2,100,6,1,40,4,99,99,999.99,3,99,0,0,0,0,113,303,0,673,111,0,180,0
2019,20190111182394,6,0,1,1,20190105,8142241.094320000,58,1,100,1,1,21,5,99,99,999.99,1,2,0,0,0,0,180,840,0,390,0,0,0,0
2019,20190111182407,13,0,1,1,20190106,3623609.083990000,65,2,100,6,1,21,5,1,99,999.99,3,99,0,0,0,0,210,590,0,625,0,0,0,0
2019,20190111182409,15,1,1,1,20190121,12844744.78813700,53,1,100,6,1,30,3,99,99,15.0,1,2,0,0,0,0,30,670,0,690,0,0,0,0
2019,20190111182422,5,0,1,1,20190119,10346435.61729400,80,2,100,1,1,16,5,1,99,999.99,1,1,0,0,0,0,20,480,100,780,0,0,0,0
2019,20190111182433,2,0,1,1,20190108,14222541.65272800,22,2,100,6,1,40,1,99,1,999.99,3,99,0,55,0,0,0,120,0,515,0,0,710,0
2019,20190111182453,14,1,1,1,20190106,2936936.251233000,41,2,100,1,1,40,1,99,1,999.99,1,1,100,0,0,0,30,156,0,630,144,0,285,0
2019,20190111182457,12,1,1,1,20190110,6676255.289177000,80,1,100,1,1,30,5,1,99,999.99,1,2,53,0,0,0,40,297,30,780,220,0,0,0
2019,20190111182460,9,0,1,1,20190102,3786887.679925000,72,2,100,4,1,32,1,99,2,21.5,3,99,0,0,32,0,302,285,110,618,0,10,20,0
2019,20190111182463,15,1,1,1,20190121,9803832.684091000,33,2,100,1,1,40,1,99,2,48.3,1,1,52,30,40,0,260,298,57,543,108,7,0,0
2019,20190111182486,15,1,1,1,20190114,14239346.55806500,15,1,100,6,1,13,5,99,99,999.99,3,99,0,0,120,0,30,613,0,547,30,60,0,0
2019,20190111182493,6,0,1,1,20190113,15320990.92977700,20,1,100,6,1,21,5,99,99,999.99,2,2,0,0,0,0,420,0,0,690,0,0,0,0
2019,20190111182511,16,1,1,1,20190109,4942249.612578000,57,1,100,1,1,41,1,99,1,999.99,1,2,0,0,0,0,0,60,0,510,0,240,600,0
2019,20190111182523,12,0,1,1,20190101,10371304.15664800,55,2,110,4,1,41,4,99,99,999.99,3,99,0,0,0,0,60,565,0,690,0,0,90,90
2019,20190111182526,4,0,1,1,20190106,1562595.939648000,36,2,100,6,1,30,5,99,99,999.99,3,99,0,0,46,0,101,810,0,296,10,100,0,0
2019,20190112180003,8,0,1,1,20190110,14467693.41298900,37,1,110,6,1,16,2,99,2,999.99,3,99,0,0,0,0,0,770,0,615,0,0,0,0
2019,20190112180009,8,0,1,1,20190110,3884833.034988000,69,2,110,6,1,21,5,1,99,999.99,3,99,0,0,0,0,1,799,0,640,0,0,0,0
2019,20190112180011,14,1,1,1,20190105,8048344.841237000,34,1,100,1,1,43,1,99,1,999.99,1,2,320,0,0,0,135,150,40,540,90,0,100,0
2019,20190112180017,13,1,1,1,20190110,7419873.300099000,55,2,110,1,1,14,1,99,2,999.99,1,1,0,0,0,0,150,240,0,495,20,0,525,0
2019,20190112180022,4,0,1,1,20190119,3877744.400749000,66,1,120,4,1,30,5,1,99,999.99,3,99,0,0,619,0,340,60,0,681,0,25,0,0
2019,20190112180043,7,0,1,1,20190117,4856484.834629000,71,1,110,4,1,21,5,1,99,999.99,3,99,0,0,8,0,300,365,60,525,131,0,0,0
2019,20190112180048,11,0,1,1,20190113,4246055.391451000,76,2,100,1,1,40,5,1,99,999.99,1,1,0,0,95,0,460,320,0,570,30,0,0,0
2019,20190112180058,15,1,1,1,20190102,9886409.716378000,46,1,100,1,1,41,1,99,1,22.0,1,2,60,0,0,0,30,30,195,480,0,0,615,0
2019,20190112180071,8,0,1,1,20190127,3793812.292107000,70,2,110,1,1,15,5,99,99,999.99,1,1,0,0,0,0,180,615,0,630,0,0,0,0
2019,20190112180076,11,0,1,1,20190120,10746858.68829600,48,1,100,1,1,21,1,99,1,22.98,1,2,0,0,0,0,119,421,0,900,0,0,0,0
2019,20190112180078,1,0,1,1,20190120,3522672.405019000,50,1,110,6,1,15,5,99,99,999.99,3,99,0,0,0,0,0,450,0,960,30,0,0,0
2019,20190112180084,14,1,1,1,20190125,8886456.271238000,28,1,100,1,1,31,1,99,1,999.99,1,2,0,0,0,0,40,70,0,495,0,0,815,0
2019,20190112180087,12,0,1,1,20190130,11093214.88359400,85,2,100,5,1,21,5,1,99,999.99,3,99,0,0,0,0,0,900,0,510,0,0,0,0
2019,20190112180088,11,0,1,1,20190117,5623478.119606000,38,1,110,4,1,32,2,99,1,999.99,3,99,0,434,0,0,42,30,30,206,182,0,490,0
2019,20190112180089,9,0,1,1,20190101,15234486.99949600,46,2,110,6,1,21,1,99,1,999.99,3,99,0,0,0,0,121,684,0,635,0,0,0,0
2019,20190112180092,14,0,1,1,20190121,21686449.08629000,28,1,100,6,1,40,1,99,1,14.5,3,99,0,0,0,0,0,15,30,675,0,0,690,0
2019,20190112180095,6,1,1,1,20190115,8559070.257987000,36,1,110,5,1,32,1,99,2,11.0,3,99,50,0,0,0,180,360,0,480,0,0,310,0
2019,20190112180096,12,1,1,1,20190110,10679023.33703700,38,2,100,1,1,41,5,99,99,999.99,1,1,212,0,0,177,343,60,0,445,133,35,0,0
2019,20190112180099,10,0,1,1,20190119,4111195.113672000,80,2,100,3,1,30,5,1,99,999.99,3,99,0,0,30,0,145,300,137,750,48,0,0,0
2019,20190112180119,7,1,1,1,20190112,6214855.648074000,20,2,110,6,1,30,1,99,2,13.0,2,1,0,75,0,0,0,0,0,695,0,0,660,0
2019,20190112180122,14,0,1,1,20190119,2968574.971320000,30,1,100,6,1,40,1,99,1,19.5,3,99,0,0,0,0,178,585,0,545,0,0,0,0
2019,20190112180135,15,0,1,1,20190124,10861331.18997100,67,2,100,1,1,21,5,99,99,13.0,1,1,0,0,0,0,210,315,0,690,165,0,0,0
2019,20190112180141,11,1,1,1,20190108,10328687.80745000,28,2,110,6,1,40,2,99,1,999.99,3,99,10,0,0,0,140,85,0,600,0,0,540,0
2019,20190112180144,16,0,1,1,20190121,8013208.617443000,57,2,100,5,1,40,1,99,2,999.99,3,99,0,0,0,0,0,295,0,565,45,30,445,0
2019,20190112180148,11,1,1,1,20190117,11101873.90687200,39,1,100,1,1,30,1,99,1,999.99,1,2,60,0,0,0,130,240,0,410,0,0,550,0
2019,20190112180152,6,1,1,1,20190126,13329018.98760900,49,2,110,1,1,21,2,99,1,999.99,1,1,0,0,0,0,60,465,30,855,0,0,0,0
2019,20190112180500,16,0,1,1,20190131,11791653.27372400,71,2,100,1,1,40,5,1,99,999.99,1,1,0,0,0,0,60,680,0,520,0,0,0,0
2019,20190112180510,13,0,1,1,20190117,8732323.477916000,35,1,100,6,1,41,1,99,1,999.99,3,99,0,0,0,0,20,285,0,375,0,0,710,0
2019,20190112180511,9,0,1,1,20190124,26948535.83044700,53,1,100,1,1,21,1,99,1,999.99,1,2,0,135,0,0,40,215,0,510,0,0,450,0
2019,20190112180514,7,0,1,1,20190119,3648931.375634000,32,1,100,6,1,30,3,99,99,999.99,3,99,0,0,0,0,15,255,0,885,0,30,240,0
2019,20190112180516,1,1,1,1,20190121,9239851.296477000,25,2,110,6,1,21,1,99,1,11.5,3,99,250,0,0,0,90,90,0,930,80,0,0,0
2019,20190112180520,9,0,1,1,20190127,17127607.54630700,23,1,100,6,1,30,5,99,99,999.99,3,99,0,0,0,0,120,300,0,750,105,90,0,0
2019,20190112180522,6,0,1,1,20190113,13369298.30434500,60,1,131,1,1,17,1,99,1,999.99,1,2,0,0,0,0,0,75,0,655,0,30,645,0
2019,20190112180527,15,1,1,1,20190110,9869371.371921000,47,2,100,4,1,41,1,99,1,999.99,3,99,0,0,0,0,10,120,0,580,0,0,665,0
2019,20190112180528,2,0,1,1,20190123,18838408.18527100,26,1,200,1,1,32,1,99,1,16.5,1,2,0,0,0,0,0,165,45,525,15,0,600,0
2019,20190112180532,13,1,1,1,20190127,3939957.604196000,44,2,100,1,1,40,1,99,1,999.99,1,1,0,59,90,0,199,217,0,595,100,0,135,0
2019,20190112180537,3,0,1,1,20190112,3012314.355501000,59,2,110,6,1,21,5,99,99,999.99,3,99,0,237,55,0,90,350,0,678,0,0,0,0
2019,20190112180541,15,0,1,1,20190114,14880167.71569800,63,2,100,1,1,30,5,1,99,999.99,1,1,0,45,47,0,376,270,0,600,0,0,0,0
2019,20190112180543,14,1,1,1,20190130,5657126.170826000,71,1,100,1,1,41,5,1,99,999.99,1,2,70,0,0,0,30,680,0,630,0,0,0,0
2019,20190112180550,16,0,1,1,20190107,10038212.98016900,64,1,100,1,1,40,1,99,2,999.99,1,2,0,0,0,0,391,495,0,480,59,0,0,0
2019,20190112180552,13,0,1,1,20190103,8039584.602133000,30,1,100,6,1,40,1,99,1,999.99,3,99,0,0,0,0,185,100,0,370,40,0,690,0
2019,20190112180553,12,1,1,1,20190106,10458653.57557200,38,1,100,6,1,16,3,99,99,7.25,3,99,60,0,0,0,55,480,0,650,135,0,0,0
2019,20190112180557,10,0,1,1,20190119,3720299.059719000,35,1,100,6,1,40,1,99,1,18.0,3,99,0,0,0,0,210,570,0,600,0,0,0,0
2019,20190112180561,13,1,1,1,20190112,3392489.560194000,64,2,100,1,1,30,1,99,1,21.0,1,1,0,0,0,0,505,270,40,610,0,0,0,0
2019,20190112180564,16,0,1,1,20190124,5059606.221041000,65,2,100,4,1,41,1,99,1,17.25,3,99,0,0,0,0,25,210,60,550,45,0,505,0
2019,20190112180565,16,0,1,1,20190112,4550546.667892000,68,1,100,1,1,41,3,99,99,999.99,1,2,0,0,0,0,180,375,55,585,0,0,0,0
2019,20190112180566,12,0,1,1,20190126,9525901.311535000,61,2,100,1,1,30,1,99,1,999.99,1,1,0,0,0,0,120,540,0,600,0,0,0,0
2019,20190112180567,10,0,1,1,20190101,5457800.031317000,67,1,110,4,1,21,1,99,1,999.99,3,99,0,0,0,0,5,515,0,860,15,0,0,0
2019,20190112180568,12,0,1,1,20190126,3735563.775995000,23,1,100,6,1,32,1,99,1,22.0,3,99,0,0,0,0,10,230,0,580,35,0,565,0
2019,20190112180571,13,0,1,1,20190118,4609963.375076000,68,2,100,6,1,30,5,1,99,999.99,3,99,0,0,0,0,330,405,0,615,30,0,0,0
2019,20190112180573,12,0,1,1,20190113,2565500.636036000,75,1,100,4,1,16,5,1,99,999.99,3,99,0,0,0,0,30,818,0,542,0,0,0,0
2019,20190112180575,4,0,1,1,20190123,2280997.233230000,59,2,110,6,1,30,5,99,99,999.99,3,99,0,0,0,0,60,680,0,660,0,0,0,0
2019,20190112180577,13,0,1,1,20190107,4763659.354756000,68,2,100,4,1,40,1,99,1,999.99,3,99,0,0,0,0,55,355,0,530,21,0,464,0
2019,20190112180579,1,1,1,1,20190106,6716334.145047000,29,2,110,6,1,30,4,99,99,999.99,3,99,60,0,5,0,5,290,0,470,45,510,0,0
2019,20190112180584,16,1,1,1,20190113,3454369.258793000,46,2,100,1,1,41,1,99,2,16.5,1,1,15,0,10,0,155,470,0,690,0,60,0,0
2019,20190112180587,6,1,1,1,20190113,2719143.644290000,74,1,100,2,1,11,5,1,99,999.99,1,2,0,0,30,0,120,600,0,690,0,0,0,0
2019,20190112180590,6,0,1,1,20190114,5095027.870109000,85,2,110,6,1,21,5,1,99,999.99,3,99,0,0,0,0,210,150,75,720,180,0,0,0
2019,20190112180591,15,0,1,1,20190106,4954639.897569000,29,1,100,6,1,41,1,99,1,42.0,3,99,0,0,0,0,0,767,0,610,18,0,0,0
2019,20190112180592,1,0,1,1,20190112,2497107.084070000,56,2,131,4,1,41,5,99,99,999.99,3,99,0,0,0,0,20,480,100,780,0,0,0,0
2019,20190112180593,11,0,1,1,20190117,7227602.690687000,66,1,131,6,1,21,5,1,99,999.99,3,99,0,0,0,0,60,390,0,765,120,0,0,0
2019,20190112180595,16,0,1,1,20190115,17807616.33646500,62,2,131,1,1,43,1,99,2,999.99,1,1,0,120,0,0,15,165,75,435,0,445,185,0
2019,20190112180598,15,0,1,1,20190103,6486837.984058000,57,1,100,4,1,41,1,99,1,999.99,3,99,0,0,0,0,38,155,65,490,40,0,612,0
2019,20190112180601,12,0,1,1,20190105,2785244.175575000,67,2,100,3,1,41,1,99,2,999.99,3,99,0,0,120,0,185,260,0,502,68,280,0,0
2019,20190112180602,16,1,1,1,20190105,4095636.160043000,39,2,131,1,1,40,1,99,1,999.99,1,1,0,0,0,0,150,380,0,810,20,0,0,0
2019,20190112180607,12,0,1,1,20190102,7554642.378092000,55,1,100,6,1,21,2,99,1,999.99,3,99,0,45,0,0,105,470,150,600,0,0,0,0
2019,20190112180610,15,1,1,1,20190108,18509583.98946600,15,2,100,6,1,14,5,99,99,7.25,3,99,0,0,2,525,5,253,24,540,0,0,0,0
2019,20190112180616,16,0,1,1,20190124,19849038.98290100,44,2,131,1,1,41,5,99,99,999.99,1,1,0,0,0,0,123,432,0,705,60,0,0,0
2019,20190112180620,11,0,1,1,20190107,5482217.002810000,75,2,100,3,1,31,5,1,99,999.99,3,99,0,0,0,0,470,393,2,555,0,0,0,0
2019,20190112180622,7,1,1,1,20190105,5550323.898173000,34,1,100,6,1,12,1,99,1,16.0,2,2,0,0,0,0,240,570,0,600,0,0,0,0
2019,20190112180623,15,1,1,1,20190108,8985464.137127000,39,2,100,1,1,40,1,99,2,59.0,1,1,180,0,4,0,207,197,50,611,111,0,0,0
2019,20190112180630,10,0,1,1,20190120,5186954.600894000,78,2,100,1,1,31,5,1,99,999.99,1,1,15,0,30,0,290,267,0,660,50,93,0,0
2019,20190112180638,7,1,1,1,20190120,6409118.016707000,38,2,100,1,1,14,5,99,99,999.99,1,1,40,0,0,0,0,220,0,820,0,320,0,0
2019,20190112180640,16,0,1,1,20190106,2282048.866404000,74,2,100,2,1,41,5,1,99,999.99,3,99,0,0,0,0,99,561,0,555,170,0,0,0
2019,20190112180647,12,0,1,1,20190104,25776742.71582300,49,1,100,1,1,21,1,99,1,18.6,1,2,0,0,0,0,200,185,0,410,0,0,575,0
2019,20190112180649,14,0,1,1,20190108,10511576.08099500,69,1,100,1,1,30,1,99,1,999.99,1,2,0,0,0,0,10,120,0,700,0,0,560,0
2019,20190112180650,15,0,1,1,20190110,29254882.30760100,48,2,100,6,1,21,5,99,99,999.99,2,1,0,0,0,0,540,300,0,490,30,0,0,0
2019,20190112180656,13,1,1,1,20190102,14621279.25349200,46,2,100,1,1,41,1,99,1,44.0,1,1,117,0,0,0,65,135,0,508,0,30,555,0
2019,20190112180659,14,0,1,1,20190107,21193408.01482600,32,1,100,6,1,40,1,99,1,30.0,2,2,0,0,0,0,60,200,0,585,0,0,550,0
2019,20190112180668,15,0,1,1,20190127,6606982.453188000,31,2,100,6,1,41,1,99,2,14.0,3,99,0,0,0,60,300,435,0,630,0,0,0,0
2019,20190112180669,16,0,1,1,20190107,8746215.094482000,58,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,150,120,0,420,150,0,540,0
2019,20190112180671,9,0,1,1,20190126,2892020.046123000,40,1,110,6,1,31,5,99,99,999.99,3,99,0,0,0,0,200,500,0,680,0,0,0,0
2019,20190112180672,16,0,1,1,20190118,13774450.47162800,73,2,100,1,1,40,5,1,99,999.99,1,1,0,0,62,0,42,768,0,465,55,0,0,0
2019,20190112180674,1,1,1,1,20190114,3930929.215595000,34,1,131,2,1,40,5,99,99,999.99,3,99,0,0,0,0,0,715,0,530,0,0,0,0
2019,20190112180675,16,1,1,1,20190120,2616794.316462000,42,2,100,1,1,41,1,99,1,999.99,1,1,165,0,0,0,345,200,45,545,0,65,0,0
2019,20190112180677,12,1,1,1,20190123,15445784.92194400,42,1,131,1,1,21,1,99,1,999.99,1,2,0,0,0,0,15,0,0,508,0,0,817,0
2019,20190112180681,15,1,1,1,20190110,31755931.07191900,24,1,100,6,1,40,1,99,1,17.0,3,99,0,0,0,0,0,85,0,580,6,0,673,0
2019,20190112180693,13,1,1,1,20190119,9925336.489800000,47,2,100,1,1,40,1,99,2,13.0,1,1,10,0,5,0,45,245,0,715,0,370,5,0
2019,20190112180698,16,1,1,1,20190114,7033398.562026000,38,1,100,1,1,40,1,99,1,999.99,1,2,30,0,0,0,30,135,0,495,0,0,690,0
2019,20190112180700,13,0,1,1,20190119,2775944.942828000,63,2,100,4,1,40,1,99,1,999.99,3,99,0,0,0,0,210,300,0,570,0,0,240,0
2019,20190112180703,15,0,1,1,20190126,8841423.217495000,49,2,100,1,1,31,1,99,1,30.0,1,1,0,550,0,0,0,0,0,810,40,0,0,0
2019,20190112180707,11,0,1,1,20190126,2678844.600026000,53,1,100,5,1,40,1,99,1,999.99,3,99,0,0,0,0,9,443,0,610,63,230,0,0
2019,20190112180715,8,1,1,1,20190119,2770050.448055000,33,2,100,5,1,21,1,99,1,19.77,3,99,0,0,0,0,330,330,0,720,0,0,0,0
2019,20190112180717,6,0,1,1,20190112,4247369.494595000,59,2,110,6,1,40,1,99,1,9.25,3,99,0,65,0,0,30,355,65,835,0,0,0,0
